PlayerId,FirstName,LastName,CommonName,MatchName,Position,Gender,BirthDate,BirthCountry,Nationality,Updated
100001883,Marcelo,Mello,Marcelo Mello,Ayel,Top,Male,1998-04-29T00:00:00,Brazil,Brazil,2021-06-15T10:11:47
100001884,Antonio,Neto,Antonio Neto,Nano,Support,Male,1996-10-08T00:00:00,Brazil,Brazil,2021-01-06T14:04:59
100001885,Alanderson,Meireles,Alanderson Meireles,4Lan,Jungle,Male,1998-10-22T00:00:00,Brazil,Brazil,2021-01-06T14:05:05
100001886,João,Luís,João Luís,Marf,Mid,Male,1998-03-14T00:00:00,Brazil,Brazil,2021-01-06T14:05:10
100001887,André,Silva,André Silva,Eradan,Top,Male,,Brazil,Brazil,2021-01-06T14:05:15
100001888,Victor,Ruiz,Victor Ruiz,Steal,ADC,Male,,Brazil,Brazil,2021-01-06T14:05:21
100001889,Gabriel,Dzelme de Oliveira,Gabriel Dzelme,Jojo,Support,Male,,Brazil,Brazil,2021-05-11T18:06:46
100001890,Han,Gi-hyeon,Han Gi-hyeon,Lactea,ADC,Male,,Korea Republic,Korea Republic,2021-01-06T14:05:26
100001891,João Pedro,Oliveira,João Pedro Oliveira,Prb,Jungle,Male,,Brazil,Brazil,2021-01-06T14:05:33
100001892,Bruno,Pereira,Bruno Pereira,Brucer,Mid,Male,,Brazil,Brazil,2021-01-06T14:05:39
100001893,Andrija,Jovanović,Andrija Jovanović,klowny,Top,Male,1999-01-02T00:00:00,Serbia,Serbia,2021-06-03T16:58:35
100001894,Dušan,Petković,Dušan Petković,Ryuzaki,Jungle,Male,,Serbia,Serbia,2021-05-02T15:01:45
100001895,Murilo,Alves,Murilo Alves,takeshi,Top,Male,,Brazil,Brazil,2021-01-06T14:05:54
100001896,Robert,Gouv,Robert Gouv,Katsurii,ADC,Male,,Australia,Australia,2021-06-11T12:11:26
100001897,Park,Mi-reu,Park Mi-reu,Arthur,Jungle,Male,,Korea Republic,Korea Republic,2021-06-11T12:08:13
100001898,Jonah,Rosario,Jonah Rosario,Isles,Support,Male,,Australia,Australia,2021-05-11T08:10:14
100001899,Paris,Sitzoukis,Paris Sitzoukis,Souli,Jungle,Male,,Australia,Australia,2021-05-11T08:07:44
100001900,Ui,Jin-Park,Ui Jin-Park,Untara,Top,Male,1996-12-31T00:00:00,Korea Republic,Korea Republic,2021-05-11T18:08:38
100001901,Mehmet Emin,Aydın,Mehmet Aydın,Only35,Support,Male,2000-04-30T00:00:00,Turkey,Turkey,2021-06-14T14:59:34
100001902,Barış,Karatop,Barış Karatop,Juuzou,Top,Male,1999-09-15T00:00:00,Turkey,Turkey,2021-05-12T08:09:45
100001903,Murat Ulukan,Ayaz,Murat Ayaz,Black,ADC,Male,,Turkey,Turkey,2021-06-14T14:59:34
100001904,Juho,Janhunen,Juho Janhunen,NilleNalley,Top,Male,2000-08-16T00:00:00,Finland,Finland,2021-01-05T22:01:04
100001905,Serkan,Atılgan,Serkan Atılgan,xKenzuke,Mid,Male,,Germany,Germany,2021-04-04T18:11:34
100001906,Jakub,Vaňkát,Jakub Vaňkát,Tarky,Support,Male,,Czech Republic,Czech Republic,2021-03-27T00:05:35
100001907,Berk,Kocaman,Bork Kocaman,Mojito,Jungle,Male,,Turkey,Turkey,2021-03-28T08:11:56
100001908,Nguyễn,Đức Anh,Nguyễn Đức Anh,Eren,Mid,Male,,Vietnam,Vietnam,2021-01-06T12:07:19
100001909,Ibrahim,Allami,Ibrahim Allami,Fudge,Top,Male,,Australia,Australia,2021-06-10T08:01:05
100001910,Robbe,Dobbeleers,Robbe Dobbeleers,Anthrax,Support,Male,1997-07-16T00:00:00,Belgium,Belgium,2021-04-16T22:59:21
100001911,Noh,Jinwook,Jinwook Noh,Alive,ADC,Male,1998-02-27T00:00:00,Korea Republic,Korea Republic,2021-06-14T14:59:34
100001912,Noh,Geon-woo,Noh Geon-woo,Ninja,Mid,Male,,Korea Republic,Korea Republic,2021-05-12T22:08:24
100001913,Yoon,Seonghwan,Yoon Seonghwan,SeongHwan,Jungle,Male,1997-12-11T00:00:00,Korea Republic,Korea Republic,2020-04-16T19:15:58
100001914,Kim,Jiho,Kim Jiho,Medic,Support,Male,,Saudi Arabia,Korea Republic,2021-01-06T12:06:13
100001915,Lee,Tae-woon,Lee Tae-hwoon,Lago,Support,Male,,Korea Republic,Korea Republic,2021-01-06T12:06:19
100001916,Daiki,Yoshimura,Daiki Yoshimura,DonShu,Top,Male,,Japan,Japan,2021-01-06T12:06:24
100001917,Kang,Sun-gu,Kang Sun-gu,Blank,Jungle,Male,1998-04-30T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:06:26
100001918,Emray,Kurt,Emray Kurt,Robin,Jungle,Male,,Turkey,Turkey,2021-05-12T08:10:05
100001919,Adam,Ilyasov,Adam Ilyasov,LIDER,Mid,Male,1999-07-03T00:00:00,Norway,Norway,2021-06-10T12:31:50
100001920,Muhammed Hasan,Şentürk,Muhammed Şentürk,Kaori,ADC,Male,2001-07-09T00:00:00,Turkey,Turkey,2021-05-16T20:10:14
100001921,Romeo,Tran,Romeo Tran,Thien,Top,Male,,Australia,Australia,2021-06-11T12:11:32
100001922,Kim,Taewoo,Kim Taewoo,Gori,Mid,Male,2000-08-09T00:00:00,Korea Republic,Korea Republic,2021-06-11T06:50:17
100001923,Marcel,Wiederhofer,Marcel Wiederhofer,Scarlet,Mid,Male,1998-11-18T00:00:00,Austria,Austria,2020-12-28T18:11:32
100001924,Franklin,Coutinho,Franklin Coutinho,Aoshi,Top,Male,1993-07-09T00:00:00,Brazil,Brazil,2021-01-06T02:11:27
100001925,Ersin,Gören,E. Gören,Blue,Mid,Male,,Belgium,Belgium,2021-05-11T18:06:51
100001926,Ziqing,Zhao,Colin Zhao,Kumo,Top,Male,2000-03-09T00:00:00,United States,United States,2021-03-27T08:03:19
100001927,Michael,Yeung,Michael Yeung,MikeYeung,Jungle,Male,,United States,United States,2021-06-12T08:11:01
100001928,Jin,Jeongyong,Jin Jeongyong,Mental,Jungle,Male,,Korea Republic,Korea Republic,2021-01-06T02:11:51
100001930,Hakan Mert,Çakmak,Hakan Çakmak,Ferret,Jungle,Male,,Turkey,Turkey,2021-06-12T08:10:56
100001931,Felix,Boström,Felix Boström,MagiFelix,Mid,Male,2000-02-26T00:00:00,Sweden,Sweden,2021-03-29T14:02:46
100001932,Aleksi,Kaikkonen,Aleksi Kaikkonen,H1IVA,Support,Male,1994-08-31T00:00:00,Finland,Finland,2021-03-26T20:07:33
100001933,Choi,Hyeonjoo,Choi Hyeonjoon,Doran,Top,Male,2000-07-22T00:00:00,Korea Republic,Korea Republic,2021-06-11T12:07:49
100001934,Muhammed,Kocak,Muhammaed Kocak,Agurin,Jungle,Male,,Germany,Germany,2021-01-06T11:58:05
100001935,Seyit Utkan,Polat,Seyit Polat,Creation,Top,Male,,Turkey,Turkey,2021-01-06T11:58:27
100001936,Önder,Akbaşoğlu,Önder Akbaşoğlu,Neos,ADC,Male,1998-11-03T00:00:00,Turkey,Turkey,2021-03-29T10:03:07
100001937,Uğur Berat,Solmaz,Uğur Solmaz,xeanfun,Top,Male,,Turkey,Turkey,2021-01-06T12:09:50
100001938,Ahmet,Cihan Battal,Ahmet Cihan Battal,mean,ADC,Male,,Turkey,Turkey,2021-01-06T08:04:22
100001939,Reo,Komoda,Reo Komoda,Yunika,Jungle,Male,,Japan,Japan,2021-05-12T08:11:00
100001940,Yi-Xiong,Gong,Gong Yi-Xiong,Gyu,Mid,Male,,China PR,China PR,2021-06-15T08:08:30
100001941,Janik,Bartels,Janik Bartels,Jenax,Top,Male,1998-12-10T00:00:00,Germany,Germany,2021-03-29T08:00:47
100001942,Stefan,Nikolić,Stefan Nikolić,Stefan,Jungle,Male,,Serbia,Serbia,2021-06-11T03:03:08
100001943,Mingyi,Lu,Lu Mingyi,Spica,Jungle,Male,,China PR,China PR,2021-03-29T08:00:52
100001944,Zi-Wei,Huang,Huang Zi-Wei,HuSha,Jungle,Male,2001-04-04T00:00:00,Chinese Taipei,Chinese Taipei,2021-06-15T08:07:15
100001945,Ping-Kun,Yu,Yu Ping-Kun,Bush,Top,Male,2000-11-29T00:00:00,Chinese Taipei,Chinese Taipei,2021-06-15T08:07:30
100001946,Dragon,Guo,Dragon Guo,Dragku,Top,Male,,Australia,Australia,2021-03-29T14:11:49
100001947,Yao,Jin-Jang,Jin-Jang Yao,Api,Support,Male,,China PR,China PR,2021-06-15T08:06:59
100001948,Zheng-Hang,Wu,Wu Zheng-Hang,Chenxuan,Support,Male,2000-10-10T00:00:00,China PR,China PR,2021-02-11T10:04:41
100001949,Yoshinobu,Ohtani,Yoshinobu Ohtani,Yoshi,Jungle,Male,,Japan,Japan,2021-05-12T22:09:54
100001950,Nikolay,Akatov,Nikolay Akatov,Zanzarah,Jungle,Male,1996-08-27T00:00:00,Russia,Russia,2021-04-04T16:10:41
100001951,Nguyễn,Tô Ny,Nguyễn Tô Ny,Milano,Support,Male,,Vietnam,Vietnam,2020-04-27T05:42:45
100001952,Phạm,Trung Hiếu,Phạm Trung Hiếu,Hope,Top,Male,1996-08-17T00:00:00,Vietnam,Vietnam,2020-04-27T05:42:49
100001953,Văn,Phúc An Khang,Văn Phúc An Khang,Yin,ADC,Male,,Vietnam,Vietnam,2020-09-10T02:10:11
100001954,Huỳnh,Thiếc Tuấn,Huỳnh Thiếc Tuấn,Police,ADC,Male,,Vietnam,Vietnam,2020-04-27T05:42:57
100001955,Đỗ,Đình Sang,Đỗ Đình Sang,Blazes,Mid,Male,1999-01-15T00:00:00,Vietnam,Vietnam,2020-09-09T08:02:32
100001956,Nguyễn,Phan Đình Khôi,Nguyễn Phan Đình Khôi,Spot,Jungle,Male,2000-08-01T00:00:00,Vietnam,Vietnam,2020-04-27T05:43:05
100001957,Trần,Duy Sang,Trần Duy Sang,Kiaya,Top,Male,2001-05-17T00:00:00,Vietnam,Vietnam,2020-09-10T02:10:17
100001958,Lê,Trung Kiên,Lê Trung Kiên,Yoshino,Top,Male,,Vietnam,Vietnam,2020-09-10T02:10:23
100001959,Benjamin,Ramírez,Benjamin Ramírez,Emp,Mid,Male,1996-09-17T00:00:00,Chile,Chile,2021-03-27T02:06:59
100001960,Fabián Esteban,Llanos Bernal,Fabián Bernal,Warangelus,ADC,Male,1998-04-09T00:00:00,Chile,Chile,2021-03-27T00:06:31
100001961,Mateo Alejandro,Aroztegui Zamora,Mateo Aroztegui,Buggax,Top,Male,1998-06-27T00:00:00,Uruguay,Uruguay,2021-06-11T08:11:14
100001962,Nguyễn,Tuấn Phát,Nguyễn Tuấn Phát,Hani,Top,Male,,Vietnam,Vietnam,2020-09-10T02:09:18
100001963,Đỗ,Ngọc Khải,Đỗ Ngọc Khải,DNK,Jungle,Male,,Vietnam,Vietnam,2020-09-10T02:09:24
100001964,Nguyễn,Văn Hậu,Nguyễn Văn Hậu,Artifact,Mid,Male,2000-06-23T00:00:00,Vietnam,Vietnam,2020-09-10T02:09:30
100001965,Nguyễn,Phước Long Hiệp,Nguyễn Phước Long Hiệp,Celebrity,ADC,Male,1996-12-25T00:00:00,Vietnam,Vietnam,2020-09-10T02:09:36
100001966,Bùi Nguyễn,Quốc Hoàng,Bùi Nguyễn Quốc Hoàng,Venus,Jungle,Male,1999-06-06T00:00:00,Vietnam,Vietnam,2020-09-10T02:09:42
100001967,Minwook,Ha,Ha Minwook,PoP,Support,Male,1998-09-13T00:00:00,Korea Republic,Korea Republic,2021-03-27T00:06:12
100001968,Kirill,Skvortsov,Kirill Skvortsov,AHaHaCiK,Jungle,Male,,Russia,Russia,2021-06-11T12:06:49
100001969,Vladislav,Fomin,Vladislav Fomin,BOSS,Top,Male,,Russia,Russia,2021-06-11T12:06:54
100001970,Lev,Yakshin,Lev Yakshin,Nomanz,Mid,Male,1998-09-21T00:00:00,Russia,Russia,2021-06-11T12:06:59
100001971,Xie,Zhen-Ying,Xie Zhen-Ying,Langx,Top,Male,1997-09-19T00:00:00,China PR,China PR,2021-06-09T12:59:17
100001972,Jue,Lu,Lu Jue,Leyan,Jungle,Male,2002-07-07T00:00:00,China PR,China PR,2021-03-29T08:07:01
100001973,Tian-Ling,Gao,Gao Tian-Ling,Tian,Jungle,Male,2000-07-24T00:00:00,China PR,China PR,2021-06-11T12:06:36
100001974,Ngô Minh,Hiếu,Ngô Minh Hiếu,Hieu3,Support,Male,,Vietnam,Venezuela,2020-09-09T08:02:26
100001975,Ilya,Makavchuk,Ilya Makavchuk,Gadget,ADC,Male,1999-07-12T00:00:00,Belarus,Belarus,2021-04-05T00:10:56
100001976,Aleksandr,Lifashin,Aleksandr Lifashin,SaNTaS,Support,Male,1996-09-09T00:00:00,Russia,Russia,2021-03-28T08:03:30
100001977,Ilya,Grom,Ilya Grom,Kreox,Jungle,Male,,Russia,Russia,2020-04-27T06:59:10
100001978,Anton,Shestakov,Anton Shestakov,DiscotEkka,Mid,Male,,Russia,Russia,2020-04-27T06:59:59
100001979,Tomás,Díaz Valiente,Tomás Díaz Valiente,Aloned,Mid,Male,1999-11-06T00:00:00,Chile,Chile,2021-06-22T22:10:40
100001980,Lâm Huỳnh,,Lâm Huỳnh Gia Huy,Hasmed,Top,Male,2002-03-25T00:00:00,Vietnam,Vietnam,2021-03-27T00:02:35
100001981,Nguyễn Đăng,Khoa,Nguyễn Đăng Khoa,Pun,Top,Male,2002-07-29T00:00:00,Vietnam,Vietnam,2020-04-27T05:41:41
100001982,Đỗ,Duy Khánh,Đỗ Duy Khánh,Levi,Jungle,Male,1997-11-18T00:00:00,Vietnam,Vietnam,2021-06-11T12:06:30
100001983,Nguyễn,Tuấn Thọ,Nguyễn Tuấn Thọ,Zin,ADC,Male,1999-01-11T00:00:00,Vietnam,Vietnam,2020-09-09T07:56:17
100001984,Gabriel,Santos,Gabriel Santos,Kami,Mid,Male,,Brazil,Brazil,2021-06-11T12:08:34
100001986,Prodromos,Kevezitidis,Prodromos Kevezitidis,Pretty,Mid,Male,1997-07-30T00:00:00,Greece,Greece,2021-05-12T22:10:19
100001987,Anders,Lillengen,Anders Lillengen,Sharp,Jungle,Male,,Norway,Norway,2020-04-27T07:05:58
100001988,Lucjan,Ahmad,Lucjan Ahmad,Shlatan,Jungle,Male,,Poland,Poland,2021-04-16T22:59:21
100001989,Jørgen,Elgåen,Jørgen Elgåen,Hatrixx,Mid,Male,,Norway,Norway,2021-04-16T22:59:21
100001990,Aleš,Kněžínek,Aleš Kněžínek,Freeze,ADC,Male,1994-07-06T00:00:00,Czech Republic,Czech Republic,2021-05-11T18:11:27
100001991,Olivier,Payet,Olivier Payet,Prime,Support,Male,2000-02-24T00:00:00,France,France,2020-08-24T19:42:02
100001996,Rob,Lee,Rob Lee,Leonyx,ADC,Male,,United States,United States,2020-04-27T06:37:40
100001997,Kang,Jan-hyeok,Kang Jan-hyeok,Dodo8,Support,Male,1989-02-25T00:00:00,Korea Republic,Korea Republic,2020-04-27T06:37:44
100001998,Benjamin,deMunck,Benjamin deMunck,LOD,ADC,Male,1997-04-30T00:00:00,Canada,Canada,2020-06-01T15:37:11
100002000,Zhang,Yue-Kai,Zhang Yue-Kai,yuekai,Top,Male,,China PR,China PR,2021-03-27T08:07:08
100002001,Wang,Kang-Can,Wang Kang-Can,s1xu,Jungle,Male,,China PR,China PR,2021-04-04T10:11:39
100002002,Li,Xiao-Long,Li Xiao-Long,XLB,Jungle,Male,,China PR,China PR,2021-06-09T12:59:17
100002003,Huang,Xiang,Huang Xiang,xiaoxiang,Top,Male,,China PR,China PR,2021-06-11T12:07:17
100002004,Zhao,Ao-Di,Zhao Ao-Di,Aodi,Top,Male,,China PR,China PR,2021-04-04T14:10:02
100002005,Zhao,Li-Jie,Zhao Li-Jie,Jiejie,Jungle,Male,,China PR,China PR,2021-06-11T12:07:28
100002006,Yu,Chun-Chia,Yu Chun-Chia,JunJia,Jungle,Male,,Chinese Taipei,Chinese Taipei,2021-06-09T12:59:17
100002007,Wang,Jie,Wang Jie,Hope,ADC,Male,,China PR,China PR,2021-06-11T12:07:39
100002008,Ding,Wang,Ding Wang,Puff,ADC,Male,,China PR,China PR,2021-06-11T12:07:44
100002009,Peng,Jun-Jie,Peng Jun-Jie,Reheal,Support,Male,,China PR,China PR,2021-04-04T12:11:09
100002010,Su,Zhi-Lin,Su Zhi-Lin,Southwind,Support,Male,,China PR,China PR,2021-06-11T12:09:15
100002011,Bae,Jae-cheol,Bae Jae-cheol,Holder,Top,Male,,Korea Republic,Korea Republic,2021-04-04T12:08:30
100002012,Wang,Xiang,Wang Xiang,WeiYan,Jungle,Male,,China PR,China PR,2021-03-29T14:07:34
100002013,Wang,Xin,Wang Xin,Wuming,Mid,Male,,China PR,China PR,2021-04-04T12:08:56
100002014,Mei,Hong-Hui,Mei Hong-Hui,ZWuJi,ADC,Male,,China PR,China PR,2021-06-11T12:09:20
100002015,Le,Yi,Le Yi,Ley,Support,Male,,China PR,China PR,2021-04-04T12:08:24
100002016,Zhang,Xing-Ran,Zhang Xing-Ran,Zoom,Top,Male,,China PR,China PR,2021-06-11T12:09:25
100002017,Seo,Jin-hyeok,Seo Jin-hyeok,Kanavi,Jungle,Male,,Korea Republic,Korea Republic,2021-06-11T12:09:30
100002018,Zeng,Qi,Zeng Qi,Yagao,Mid,Male,,China PR,China PR,2021-06-11T12:09:36
100002019,Zuo,Ming-Hao,Zuo Ming-Hao,LvMao,Support,Male,,China PR,China PR,2021-06-11T12:09:41
100002020,He,Yu-Long,He Yu-Long,705,Top,Male,,China PR,China PR,2021-04-04T10:11:50
100002021,Lin,Shang-Ren,Lin Shang-Ren,Peace,Support,Male,,China PR,China PR,2021-06-09T12:59:17
100002022,Chen,Guo-Ji,Chen Guo-Ji,fearness,Top,Male,,China PR,China PR,2021-06-09T12:59:17
100002023,Guo,Hao-Tian,Guo Hao-Tian,Lies,Top,Male,,China PR,China PR,2021-06-10T07:59:40
100002024,Zhang,Yu-Nong,Zhang Yu-Nong,BadeMan,Jungle,Male,,China PR,China PR,2021-03-29T10:10:10
100002025,Huang,Chen,Huang Chen,Fenfen,Mid,Male,,China PR,China PR,2021-04-04T12:11:37
100002026,Hu,Hao-Ming,Hu Hao-Ming,Yuuki,Mid,Male,,China PR,China PR,2021-04-04T12:10:33
100002027,Pei,Piao,Pei Piao,Chance,Support,Male,,China PR,China PR,2021-06-09T12:59:17
100002028,Chen,Chen,Chen Chen,Breathe,Top,Male,,China PR,China PR,2021-06-11T08:11:23
100002029,Yang,Zhi-Hao,Yang Zhi-Hao,H4cker,Jungle,Male,,China PR,China PR,2021-06-09T12:59:17
100002030,Chen,Hao,Chen Hao,Kane,ADC,Male,,China PR,China PR,2021-06-09T12:59:17
100002031,Han,Jin,Han Jin,Smlz,ADC,Male,,China PR,China PR,2021-06-09T12:59:17
100002032,Liu,Shi-Yu,Shi-Yu Liu,Cold,Support,Male,1997-02-01T00:00:00,China PR,China PR,2021-06-11T12:09:46
100002033,Park,Gi-tae,Park Gi-tae,Morgan,Top,Male,,Korea Republic,Korea Republic,2021-06-11T12:09:10
100002034,Kim,Min-cheol,Kim Min-cheol,Poss,Top,Male,,Korea Republic,Korea Republic,2021-04-04T10:11:07
100002035,Jiang,Zhi-Peng,Jiang Zhi-Peng,beishang,Jungle,Male,,China PR,China PR,2021-06-11T12:09:50
100002036,Bae,Ho-young,Bae Ho-young,Hoyoung,Mid,Male,,Korea Republic,Korea Republic,2021-06-09T12:59:17
100002037,Chen,Ming-Yong,Chen Ming-Yong,yimeng,Mid,Male,,China PR,China PR,2021-06-09T12:59:17
100002038,Zhao,Jia-Hao,Zhao Jia-Hao,Elk,ADC,Male,,China PR,China PR,2021-06-09T12:59:17
100002039,Lou,Yun-Feng,Lou Yun-Feng,Missing,Support,Male,,China PR,China PR,2021-06-11T12:09:57
100002040,Jiang,Chen,Jiang Chen,Teacherma,Mid,Male,,China PR,China PR,2021-06-11T12:10:01
100002041,Chen,Ze-Bin,Chen Ze-Bin,bin,Top,Male,,China PR,China PR,2021-06-11T12:10:06
100002042,Xiang,Tao,Xiang Tao,Angel,Mid,Male,,China PR,China PR,2021-06-11T12:10:12
100002043,Wei,Bo-Han,Wei Bo-Han,Weiwei,ADC,Male,,China PR,China PR,2021-05-29T20:57:46
100002044,Yu,Lei-Xin,Yu Lei-Xin,Biubiu,Top,Male,,China PR,China PR,2021-03-29T08:06:23
100002045,Zeng,Guo-Hao,Zeng Guo-Hao,Meteor,Jungle,Male,,China PR,China PR,2021-06-11T12:10:16
100002046,Wang,Shu-Kai,Wang Shu-Kai,Wings,ADC,Male,,China PR,China PR,2021-06-09T12:59:17
100002047,Li,Qian-Xi,Li Qian-Xi,XinMo,Support,Male,,China PR,China PR,2021-06-09T12:59:17
100002048,Yang,En-Jian,Yang En-Jian,Moonlight,Support,Male,,China PR,China PR,2021-03-29T14:07:41
100002049,Hu,Jia-Le,Hu Jia-Le,Ale,Top,Male,,China PR,China PR,2021-06-09T12:59:17
100002050,Wang,Peng,Wang Peng,Xiaopeng,Jungle,Male,,China PR,China PR,2021-04-04T10:10:52
100002051,Xiang,Yi-Tong,Xiang Yi-Tong,Bless,Jungle,Male,,China PR,China PR,2021-04-04T10:10:57
100002052,Huang,Ting-Wei,Huang Ting-Wei,Twila,Mid,Male,1998-12-07T00:00:00,China PR,China PR,2021-04-04T10:11:02
100002053,Chen,Wei,Chen Wei,GALA,ADC,Male,,China PR,China PR,2021-04-04T10:11:24
100002054,Ling,Xu,Ling Xu,Mark,Support,Male,,China PR,China PR,2021-06-09T12:59:17
100002055,Xiong,Yu-Long,Xiong Yu-Long,Xx,Jungle,Male,,China PR,China PR,2021-04-04T12:09:43
100002056,Lu,Qi,Lu Qi,Asura,ADC,Male,,China PR,China PR,2021-03-28T08:01:08
100002057,Wang,Guang-Yu,Wang Guang-Yu,Light,ADC,Male,,China PR,China PR,2021-06-12T08:07:12
100002058,Duan,De-Liang,Duan De-Liang,Duan,Support,Male,,China PR,China PR,2021-04-04T12:09:50
100002059,Liao,Ding-Yang,Liao Ding-Yang,Iwandy,Support,Male,,China PR,China PR,2020-05-29T00:47:42
100002060,Bai,Jia-Hao,Bai Jia-Hao,369,Top,Male,,China PR,China PR,2021-06-12T08:09:16
100002061,Zhuo,Ding,Zhuo Ding,knight,Mid,Male,,China PR,China PR,2021-06-12T08:09:20
100002062,Chen,Jia-Jun,Chen Jia-Jun,CJJ,Top,Male,,China PR,China PR,2021-04-04T12:11:52
100002063,Yang,Zhong-He,Yang Zhong-He,Xiaobai,Top,Male,,China PR,China PR,2021-06-09T12:59:17
100002064,Yan,Yang-Wei,Yan Yang-Wei,Wei,Jungle,Male,,China PR,China PR,2021-04-04T12:11:42
100002065,Yuan,Cheng-Wei,Yuan Cheng-Wei,Cryin,Mid,Male,,China PR,China PR,2021-03-29T08:00:38
100002066,Peng,Qiao-Yu,Peng Qiao-Yu,rat,ADC,Male,,China PR,China PR,2021-06-09T12:59:17
100002067,Zhang,Rui,Zhang Rui,Wink,ADC,Male,,China PR,China PR,2021-04-04T12:11:47
100002068,Wang,Zhi-Yi,Wang Zhi-Yi,Alu,Support,Male,,China PR,China PR,2021-04-04T12:10:38
100002070,Dai,Yi,Dai Yi,Cube,Top,Male,,China PR,China PR,2021-03-29T08:06:52
100002071,Zhu,De-Zhang,Zhu De-Zhang,zdz,Top,Male,,China PR,China PR,2021-03-27T08:07:02
100002072,Li,Yang,Li Yang,Aix,Jungle,Male,,China PR,China PR,2021-03-29T08:06:47
100002073,Deng,Jie,Deng Jie,Forge,Mid,Male,,China PR,China PR,2021-03-29T08:07:21
100002074,Hu,Jian-xin,Jian-xin Hu,Maestro,Support,Male,,China PR,China PR,2021-03-29T08:06:56
100002075,Kim,Geon-woo,Kim Geon-woo,Zeka,Mid,Male,,China PR,China PR,2021-06-11T08:11:28
100002076,Li,Hao-Feng,Li Hao-Feng,997,Top,Male,,China PR,China PR,2021-03-27T08:09:38
100002077,Pan,Han,Pan Han,Xiaohan,Jungle,Male,,China PR,China PR,2021-04-04T10:09:58
100002078,Chen,Yi,Chen Yi,clx,Mid,Male,,China PR,China PR,2021-04-04T10:09:53
100002079,Tao,Xiang,Tao Xiang,Windy,Mid,Male,,China PR,China PR,2021-03-29T14:07:28
100002080,Wang,Nong-Mo,Wang Nong-Mo,y4,ADC,Male,,China PR,China PR,2021-06-09T12:59:17
100002081,Li,Xiao-Qiang,Li Xiao-Qiang,Max,Support,Male,,China PR,China PR,2021-03-27T08:08:15
100002082,Ying,Qi-Shen,Ying Qi-Shen,Photic,ADC,Male,,China PR,China PR,2021-06-09T12:59:17
100002083,Zhang,Ming,Zhang Ming,QiuQiu,Support,Male,,China PR,China PR,2021-04-04T10:11:56
100002084,Liang,Jia-Yuan,Liang Jia-Yuan,yuyanjia,Support,Male,,China PR,China PR,2021-06-11T12:07:12
100002085,Xiong,Hui-Dong,Xiong Hui-Dong,Moyu,Top,Male,,China PR,China PR,2021-06-11T08:04:10
100002086,Mao,An,Mao An,AKi,Jungle,Male,,China PR,China PR,2021-04-04T12:09:01
100002087,Ronaldo,Betea,Ronaldo Betea,Ronaldo,Mid,Male,,Romania,Romania,2021-05-16T20:08:53
100002088,Ju,Yeong-hoon,Ju Yeong-hoon,Bvoy,ADC,Male,1997-12-18T00:00:00,Korea Republic,Korea Republic,2021-06-15T08:10:30
100002089,Duncan,Marquet,Duncan Marquet,Skeanz,Jungle,Male,2000-09-25T00:00:00,France,France,2021-05-29T20:57:46
100002090,Markos,Stamkopoulos,Markos Stamkopoulos,Comp,ADC,Male,,Greece,Greece,2021-03-27T08:11:13
100002091,Konstantinos-Napoleon,Tzortziou,Konstantinos-Napoleon Tzortziou,FORG1VEN,ADC,Male,1992-07-23T00:00:00,Greece,Greece,2021-06-11T10:03:04
100002092,Jake,Howlett,Jake Howlett,Boaster,Mid,Male,,Great Britain,Great Britain,2021-03-27T00:03:21
100002093,Dino,Tot,Dino Tot,LIMIT,Support,Male,,Croatia,Croatia,2021-06-28T08:51:35
100002094,Thomas,Huber,Thomas Huber,Bertho,Support,Male,,Germany,Germany,2021-04-03T10:09:59
100002095,Zhiqiang,Zhao,Zhiqiang Zhao,Shad0w,Jungle,Male,2001-02-25T00:00:00,China PR,Italy,2021-06-09T02:59:01
100002096,Matyáš,Orság,Matyáš Orság,Carzzy,,Male,2002-01-31T00:00:00,Czech Republic,Czech Republic,2021-04-03T10:10:04
100002097,Norman,Kaiser,Norman Kaiser,Kaiser,Support,Male,,Germany,Germany,2021-04-04T16:11:13
100002098,Jérémy,Valdenaire,Jérémy Valdenaire,Eika,Mid,Male,1996-07-19T00:00:00,France,France,2021-03-26T20:00:07
100002099,Johnny,Ru,Johnny Ru,Altec,ADC,Male,1997-05-08T00:00:00,Canada,Canada,2021-06-10T08:01:45
100002100,Johnson,Nguyen,Johnson Nguyen,Johnsun,ADC,Male,,Canada,Canada,2021-06-11T12:07:59
100002101,Sang-won,Lee,Lee Sang-won,Parang,Top,Male,,Korea Republic,Korea Republic,2021-05-11T18:06:28
100002102,Arthur,Machado,Arthur Machado,Tutsz,Mid,Male,,Brazil,Brazil,2021-03-29T07:58:56
100002103,Felipe,Boal,Felipe Boal,Boal,Top,Male,2002-12-04T00:00:00,Brazil,Brazil,2021-06-07T23:03:53
100002104,Roger,Wiegand,Roger Wiegand,Mousty,Jungle,Male,,Brazil,Brazil,2021-06-11T08:11:09
100002105,Fábio,Marques,Fábio Marques,ProDelta,Support,Male,,Brazil,Brazil,2021-06-22T10:09:59
100002106,Ying,Tian-Ci,Ying Tian-Ci,Tianci,Top,Male,,China PR,China PR,2021-03-28T07:59:57
100002107,Júlia,Nakamura,Júlia Nakamura,Mayumi,Support,Female,,Raetia,Brazil,2021-03-28T08:00:01
